0	0	0	0	0	0	0	0	0	0	0.955147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7464416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8506218	0	0	0.5926943	0	0	0	0	0	0	0.102921456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98344404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8787383	0	0.7270075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65272963	0	0.99813527	0.48934814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11315259	0	0	0	0	0	0	0.91384053	0	0	0	0	0	0	0	0	0.9979295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96391535	0	0	0	0	0	0	0.5512389	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98611206	0	0	0	0	0	0	0	0	0	0.8730133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.97829974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9776736	0.99884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9569466	0	0	0	0	0	0.2027176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99993837	0	0	0	0	0	0	0	0	0	0	0.40293965	0	0	0	0	0	0	0.7093559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.66062987	0	0	0	0	0	0	0	0	0	0.9461974	0.6821592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9927803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91678596	0.8140365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9786526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.663807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9975311	0	0	0	0	0	0	0	0	0	0.99996555	0	0	0	0	0	0	0	0	0	0	0.40618172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9981405	0	0.97942895	0	0	0	0	0	0.85963106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.20515296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6319736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99051225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76684403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.503992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99435997	0	0	0	0	0.60877913	0	0	0	0	0.9972142	0	0	0	0	0	0	0	0	0	0	0.88194966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.89469254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.999883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.82592237	0	0	0	0	0	0	0	0	0	0	0	0.84331036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9278029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71494055	0	0.5669777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99099547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7852793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12270966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.66112477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9982867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93724525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8196659	0	0	0	0.9681374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9753058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9889588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9974488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8934567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.8549102	0	0	0	0	0	0	0	0	0	0	0	0	0.7018556	0	0	0	0	0	0	0	0.7427995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7439561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9902965	0	0	0	0	0	0	0	0	0	0.8753805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9047508	0.77196586	0.5037546	0.6359676	0.982357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.69619614	0	0	0	0	0	0.99105686	0	0	0	0	0	0	0	0	0	0.9876559	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.94056636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105908096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8165831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.92453605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.60929656	0	0	0.64149344	0	0	0	0	0	0	0	0	0	0	0.9978136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7287512	0.7348351	0	0	0	0.8256173	0	0	0	0	0	0.99865794	0	0	0	0	0	0	0	0	0.9998741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93625784	0	0	0	0.9978799	0.9947349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.85908175	0	0	0	0	0	0	0	0	0	0.15091488	0	0	0	0	0	0	0	0	0	0	0.652882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.81255245	0.8048936	0	0	0	0	0	0	0.96596795	0	0	0	0	0	0	0	0	0	0	0	0	0	0.80004394	0	0	0	0	0	0	0	0	0.71248114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41543984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99641144	0	0	0	0	0	0	0	0	0	0	0	0	0.54992086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9910712	0.5313917	0	0	0	0	0.82828486	0	0	0	0	0	0	0	0	0.99869394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.92528355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.365538	0	0	0	0	0	0	0	0.6115655	0	0	0.737678	0	0	0	0	0	0	0	0	0	0	0.664328	0.9999823	0	0	0	0	0	0	0	0	0	0.9982848	0	0	0	0	0	0	0	0	0	0	0.24935853	0	0	0	0
0	0	0.9732685	0	0	0	0	0	0	0	0	0.99938416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9553646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9695927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.66648376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8727318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9867399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99256086	0.6810794	0.7906785	0.5761278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9763968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99988484	0	0	0.72289276	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.63571477	0	0.9966612	0	0	0.36156303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96796465	0.5654851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79889894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.92753047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9999974	0.43189698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8575042	0	0	0	0	0	0	0	0.6153619	0	0	0	0	0	0	0	0	0.3096199	0	0.98945487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9995387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91138005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.66331524	0	0	0	0	0	0	0	0	0	0	0	0	0	0.97959197	0	0	0	0	0	0	0	0	0	0	0	0.5432655	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.99520516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6220436	0	0	0	0	0	0	0	0	0.91159344	0	0	0	0	0	0	0	0	0	0	0.9886754	0	0	0	0	0	0	0	0	0.6638103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15476847	0	0	0	0	0	0.9871297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96133035	0	0	0	0	0	0	0	0	0	0	0	0	0.89545894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
